LAD21CD,LAD21NM,estimate,r2,std.error,fast
E07000046,Torridge,2003.300556564688,0.9424675307246188,0.5315511134833691,slow
E07000047,West Devon,2003.2279560045238,0.948515265090937,0.48915269985050824,slow
E07000061,Eastbourne,2003.6838974690047,0.9296304671443784,0.6972274646444058,slow
E07000062,Hastings,2003.0859828389582,0.9105571758733293,0.6849206778405459,fast
E07000063,Lewes,2002.9642295661097,0.9448352563086331,0.5068694360101161,fast
E07000064,Rother,2003.161741631441,0.9661713581243547,0.36588607312386373,slow
E07000065,Wealden,2003.9059861617984,0.9376519951999308,0.735861496485435,slow
E07000066,Basildon,2004.6906578319981,0.9247290072944786,1.0673168627963787,slow
E07000067,Braintree,2002.977887127615,0.9378301420722871,0.5339427653023344,fast
E07000068,Brentwood,2002.219404198674,0.9356030352632868,0.3357271012328379,fast
E07000069,Castle Point,2002.6449467987482,0.9359602701256767,0.47014162084585503,fast
E07000070,Chelmsford,2002.0080030508416,0.9112432153100696,0.5451034750831694,fast
E07000071,Colchester,2005.1443704073426,0.9265449702086664,1.2501103222813208,slow
E07000072,Epping Forest,NA,NA,NA,NA
E07000073,Harlow,2004.0295201840836,0.9362402312703981,0.8030001396301361,slow
E07000074,Maldon,2003.3485428761514,0.9508633728511334,0.4947329189356728,slow
E07000075,Rochford,NA,NA,NA,NA
E07000076,Tendring,2002.4561443391742,0.9346005085898951,0.4564148879510789,fast
E07000077,Uttlesford,2004.144487414925,0.9258586612324604,0.9046401959560724,slow
E07000078,Cheltenham,2003.0248743866923,0.9368397501727099,0.6017043158708566,fast
E07000079,Cotswold,2002.11597313558,0.9464549464947368,0.3751608915567753,fast
E07000080,Forest of Dean,2002.7697063730257,0.9423493267162455,0.47898002357565944,fast
E07000081,Gloucester,NA,NA,NA,NA
E07000082,Stroud,2002.6082443960609,0.9163435203809477,0.5593112806212445,fast
E07000083,Tewkesbury,2003.5399474131252,0.9456868268794246,0.5796400750448141,slow
E07000084,Basingstoke and Deane,2002.5722430683809,0.9466111574719923,0.46096023211641074,fast
E07000085,East Hampshire,2002.370193055245,0.9314246525393642,0.4743554046025953,fast
E07000086,Eastleigh,2002.9915573747098,0.9286165754884812,0.594798401525351,fast
E07000087,Fareham,2001.443163198765,0.9254089011729796,0.34582203876337986,fast
E07000088,Gosport,2003.7512565060886,0.9338954325135382,0.5998595386136243,slow
E07000089,Hart,NA,NA,NA,NA
E07000090,Havant,2002.8529591941835,0.9321925509559553,0.5414993723839965,fast
E07000091,New Forest,2003.0460052334843,0.9410695418392473,0.5539180348396096,fast
E07000092,Rushmoor,2001.962241564155,0.9116796603274065,0.5184112560029789,fast
E07000093,Test Valley,2002.4631756803676,0.9196013632761912,0.5529018894033904,fast
E07000094,Winchester,2003.2344861789409,0.9559020876122224,0.44343529522164626,slow
E07000095,Broxbourne,2004.3625179889195,0.9443037486030429,0.8169057951582935,slow
E07000096,Dacorum,NA,NA,NA,NA
E07000098,Hertsmere,2003.3255007245514,0.9235499133379819,0.7258454951663594,slow
E07000099,North Hertfordshire,2002.030644780413,0.9197961764613771,0.4750010617475429,fast
E07000102,Three Rivers,2003.4581559626165,0.9466643659806234,0.6282009338700584,slow
E07000103,Watford,2002.1565334764782,0.9287968013869758,0.4512248963039261,fast
E07000105,Ashford,2003.632747075821,0.9443147181557087,0.5351120454920028,slow
E07000106,Canterbury,2004.3537033279872,0.9596737520298783,0.6020167488042155,slow
E07000107,Dartford,NA,NA,NA,NA
E07000108,Dover,2003.6989317555622,0.9476002730369121,0.5742931651882699,slow
E07000109,Gravesham,2002.6796443646547,0.9334581157459543,0.47328261450190956,fast
E07000110,Maidstone,2004.2219588851913,0.9323632176253744,0.8538452847346848,slow
E07000111,Sevenoaks,2001.9043403294215,0.9257708811464805,0.40654620218210075,fast
E07000112,Folkestone and Hythe,2003.6836738284253,0.9050345588052979,0.7916248993929773,slow
E07000113,Swale,2002.9396938196244,0.9483230645373035,0.4469241181318897,fast
E07000114,Thanet,2003.9534635557777,0.9468830937654062,0.6672711803895656,slow
E07000115,Tonbridge and Malling,2003.4971293439621,0.9271760361590926,0.7104499256320721,slow
E07000116,Tunbridge Wells,2002.720230789396,0.9576492182113812,0.40110303421435634,fast
E07000117,Burnley,2007.3721970955614,0.9193526905032604,2.286338051795768,slow
E07000118,Chorley,2004.4624124265024,0.9131290818420714,1.0934810754528228,slow
E07000119,Fylde,2003.0557608057286,0.9462716051983213,0.5007310339868282,fast
E07000120,Hyndburn,2004.2979354408387,0.9316929768759911,0.8810352215718086,slow
E07000121,Lancaster,2002.6924009757618,0.9629794527295469,0.3363686980615868,fast
E07000122,Pendle,2001.9235457440132,0.9228947237233907,0.4070878996625162,fast
E07000123,Preston,NA,NA,NA,NA
E07000124,Ribble Valley,2004.2044251989257,0.9453488074399177,0.7175653858773214,slow
E07000125,Rossendale,2004.1602441985115,0.9230063503301351,0.9756887393387842,slow
E07000126,South Ribble,2004.1261254291944,0.9481876224680854,0.6736210809774222,slow
E07000127,West Lancashire,2003.0762205678407,0.9373694576891284,0.5466531202018224,fast
E07000128,Wyre,2002.9267809219475,0.9274497268898162,0.5532700721120025,fast
E07000129,Blaby,2004.9587889149316,0.928955377062674,1.058942448088829,slow
E07000130,Charnwood,2003.6770257654769,0.9343510111957797,0.6989244066544865,slow
E07000131,Harborough,2003.488428481101,0.9500420719600888,0.5489918722381861,slow
E07000132,Hinckley and Bosworth,2003.856828047217,0.9335738035747883,0.7490237146510235,slow
E07000133,Melton,2003.2920546355501,0.9455396435186435,0.5336249674481723,slow
E07000134,North West Leicestershire,NA,NA,NA,NA
E07000135,Oadby and Wigston,NA,NA,NA,NA
E07000136,Boston,2003.4162317848886,0.9327335049168479,0.5930166304476133,slow
E07000137,East Lindsey,2004.010160432411,0.9517593553164143,0.5765055570121088,slow
E07000138,Lincoln,2003.6656818659517,0.9401126631649974,0.6342524294143854,slow
E07000139,North Kesteven,2003.9759862780822,0.9419202981684216,0.6331694325909978,slow
E07000140,South Holland,2004.5336286932156,0.9407002703541606,0.8508353305836445,slow
E07000141,South Kesteven,2004.353228327098,0.9148146213246222,1.0255766386342264,slow
E07000142,West Lindsey,2003.284750385594,0.923798167792885,0.6737729787123974,slow
E07000143,Breckland,2003.1820477064762,0.9376102992765258,0.5669350466616083,slow
E07000144,Broadland,2003.9622789392822,0.9380060499872198,0.7272053686052344,slow
E07000145,Great Yarmouth,2002.3687886278228,0.9680211315448733,0.26503471445607923,fast
E07000146,King's Lynn and West Norfolk,NA,NA,NA,NA
E07000147,North Norfolk,2002.6242289913735,0.9451690049876708,0.42165522663120975,fast
E07000148,Norwich,2003.7559858359568,0.9390207445106373,0.7418276053918355,slow
E07000149,South Norfolk,2001.8739482200208,0.9310083638620648,0.35753336546924397,fast
E07000163,Craven,2002.9933892181955,0.965293401999766,0.3786613092028664,fast
E07000164,Hambleton,2004.0651452516597,0.9529635872171863,0.6364734118137831,slow
E07000165,Harrogate,2004.4331216819783,0.9265372216629328,0.9714843688292006,slow
E07000166,Richmondshire,2003.2855653015208,0.9582711516236971,0.42522096905964496,slow
E07000167,Ryedale,2003.1520930067145,0.9612312988604528,0.37990153202626786,slow
E07000168,Scarborough,2003.4207311363602,0.9629680188319856,0.4307635423922193,slow
E07000169,Selby,2004.549303879116,0.9472466278755162,0.7161314794986992,slow
E07000170,Ashfield,2005.1764760355843,0.9418668722246422,1.0730755218179955,slow
E07000171,Bassetlaw,2004.9977968823023,0.9437074834505035,0.9820896940002529,slow
E07000172,Broxtowe,2002.258171519986,0.9318793004183552,0.4353236894089265,fast
E07000173,Gedling,NA,NA,NA,NA
E07000174,Mansfield,2006.8889520348253,0.9464344132621605,1.578963693313503,slow
E07000175,Newark and Sherwood,2004.0342560471543,0.94594242238403,0.6683028643514475,slow
E07000176,Rushcliffe,2003.8393664345738,0.9541596592222071,0.5907855623160733,slow
E07000177,Cherwell,2002.4477519854665,0.9229795503310747,0.5330398462016498,fast
E07000178,Oxford,2002.7226967520455,0.9342809511293343,0.5834898766263535,fast
E07000179,South Oxfordshire,2002.1455533317999,0.9503067791814762,0.3668541747167861,fast
E07000180,Vale of White Horse,2002.496090746052,0.9492380291387127,0.4077555319459809,fast
E07000181,West Oxfordshire,2002.322361619125,0.9288645586948512,0.46706501229533753,fast
E07000187,Mendip,2003.651839175307,0.9548097808690625,0.5045614601070163,slow
E07000188,Sedgemoor,2004.6131476744758,0.9661982901882715,0.5404083162407499,slow
E07000189,South Somerset,2003.6758249096042,0.9480367837488851,0.5530028876926004,slow
E07000192,Cannock Chase,2006.6996085623068,0.917403690104213,2.2309576180608355,slow
E07000193,East Staffordshire,2004.5013291865139,0.9095668349051553,1.1318578203619607,slow
E07000194,Lichfield,2003.6286973151348,0.9392724654871581,0.6253894008890368,slow
E07000195,Newcastle-under-Lyme,2004.9325030564673,0.9254522382269716,1.1719878083033377,slow
E07000196,South Staffordshire,2006.4895344883676,0.9221780989944229,1.8374653424177494,slow
E07000197,Stafford,2002.7194002566891,0.9333013063248033,0.4985157667068348,fast
E07000198,Staffordshire Moorlands,2005.5826108766214,0.9243968333976085,1.4262043958546005,slow
E07000199,Tamworth,2002.7550809733455,0.9290581727132848,0.5514610868693365,fast
E07000200,Babergh,2002.2094851294937,0.9265835842789414,0.4487892494843607,fast
E07000202,Ipswich,NA,NA,NA,NA
E07000203,Mid Suffolk,2002.1960748321656,0.9218756755287109,0.442223114811098,fast
E07000207,Elmbridge,2001.656491372337,0.932140475849293,0.33313394412236574,fast
E07000208,Epsom and Ewell,2002.9788875334737,0.9075108278516071,0.7462812727621052,fast
E07000209,Guildford,2002.1134381741808,0.9414678173689428,0.4127666059511644,fast
E07000210,Mole Valley,2002.07140998787,0.9248897849140197,0.4603941466737898,fast
E07000211,Reigate and Banstead,2001.6645071896362,0.9640127574244592,0.2528606472724088,fast
E07000212,Runnymede,2001.5823226113328,0.9434312810411879,0.2658631796848682,fast
E07000213,Spelthorne,2002.2319521717268,0.9329227042192736,0.45148952687832516,fast
E07000214,Surrey Heath,2001.7178616036786,0.9326661761230935,0.33344218522711855,fast
E07000215,Tandridge,2003.1904996161873,0.9183517457389218,0.7466222388857469,slow
E07000216,Waverley,2002.605539944154,0.9284729829637567,0.5118292167969088,fast
E07000217,Woking,2001.75879519439,0.9512213581974616,0.29192255483681656,fast
E07000218,North Warwickshire,2002.6571905325245,0.9550494938198293,0.3801714890194379,fast
E07000219,Nuneaton and Bedworth,2004.956141848227,0.9407052414966145,0.9498331254678906,slow
E07000220,Rugby,2003.2646658664535,0.9221829648056181,0.7092079527773567,slow
E07000221,Stratford-on-Avon,2002.8786550289656,0.9454833533125461,0.4700146346046193,fast
E07000222,Warwick,2002.735220847122,0.9289876973000627,0.5623894709100964,fast
E07000223,Adur,2003.7353629049937,0.9535375441242734,0.5511471902279178,slow
E07000224,Arun,2002.882284988755,0.9383706783521932,0.525727672507306,fast
E07000225,Chichester,2003.2947792097225,0.9416449331790727,0.5818739862324128,slow
E07000226,Crawley,2002.0082203413094,0.9488571645281896,0.3788392521734668,fast
E07000227,Horsham,2001.4230545349876,0.9502390902477384,0.25394062295343117,fast
E07000228,Mid Sussex,2002.295295846267,0.9359277513099002,0.45310946343332387,fast
E07000229,Worthing,2003.5224385030363,0.9384963406488822,0.6220049701674933,slow
E07000234,Bromsgrove,2005.4936137668294,0.9409812358189134,1.1440314905043216,slow
E07000235,Malvern Hills,2002.9072452627645,0.9398831131001898,0.5237635717567651,fast
E07000236,Redditch,2003.2380536272617,0.9230192629854546,0.7061407584120492,slow
E07000237,Worcester,2003.0413652006746,0.9197488944570166,0.6591553169255819,fast
E07000238,Wychavon,2003.1145217460244,0.935336405525005,0.5704916970928819,fast
E07000239,Wyre Forest,2002.3755642377355,0.9164593222005937,0.5605844596141513,fast
E07000240,St Albans,2001.9325399762806,0.9268903257829559,0.39607469991376154,fast
E07000241,Welwyn Hatfield,2002.950589472166,0.9224120418322774,0.6277482424764002,fast
E07000242,East Hertfordshire,2002.2614636873955,0.9278105083541469,0.45279024546273033,fast
E07000243,Stevenage,2003.6647253542765,0.9575445675949622,0.5246198165784026,slow
E07000244,East Suffolk,2002.431394481862,0.9193302906314746,0.5328326667201082,fast
E07000245,West Suffolk,2002.699179829916,0.9303664167694334,0.5358321102494183,fast
E07000246,Somerset West and Taunton,2003.5023585995318,0.9548841569072657,0.49095747183787786,slow
E08000001,Bolton,2003.3229919913094,0.9130259282259815,0.7740966978626415,slow
E08000002,Bury,2004.4313192856425,0.9526341536628061,0.7354321018356301,slow
E08000003,Manchester,2006.4487517304462,0.9501357986637431,1.4342991081769458,slow
E08000004,Oldham,2004.1623356211192,0.9375647975308606,0.8010416917359229,slow
E08000005,Rochdale,2003.4962024841695,0.936887093991063,0.6853200834191467,slow
E08000006,Salford,2004.045297858598,0.9344479814363846,0.8027998755834034,slow
E08000007,Stockport,2004.07489978072,0.9421401680728634,0.7568379422436834,slow
E08000008,Tameside,2003.44078951973,0.9073174005368465,0.8185966941792241,slow
E08000009,Trafford,2003.7517024635492,0.9486109927077514,0.640454247797036,slow
E08000010,Wigan,2003.616865868569,0.9291888271930052,0.7551095658281796,slow
E08000011,Knowsley,2005.1860901567873,0.9234455175979926,1.1597777251785806,slow
E08000012,Liverpool,2005.5257488327206,0.93607869109935,1.2764242005036217,slow
E08000013,St. Helens,2004.5420525111601,0.922840228988289,1.096680622430612,slow
E08000014,Sefton,2002.9802941215055,0.9279347308601906,0.6161967536177219,fast
E08000015,Wirral,2005.1837521655373,0.9392871961803858,1.083890494981251,slow
E08000016,Barnsley,2005.055182472254,0.9423694365561821,0.9121750606089748,slow
E08000017,Doncaster,2004.496241593193,0.953402591717341,0.6717439984340835,slow
E08000018,Rotherham,2004.2725376210967,0.9375368852728501,0.7222636272602376,slow
E08000019,Sheffield,2004.1891164661308,0.943911738135556,0.7697185115892464,slow
E08000021,Newcastle upon Tyne,2004.3051641871946,0.9318577977790043,0.9063635921221117,slow
E08000022,North Tyneside,2004.5093705105587,0.9334641933005832,0.8641300603803259,slow
E08000023,South Tyneside,2004.4462118924332,0.9484218212667345,0.6358317850263128,slow
E08000024,Sunderland,2006.4785955279274,0.9283622126039072,1.678826359426201,slow
E08000025,Birmingham,2004.435339649987,0.9117368026446104,1.1822089342553346,slow
E08000026,Coventry,2003.5920874352082,0.9481354398483428,0.564318970772097,slow
E08000027,Dudley,2003.149602481287,0.9250056109631164,0.6783743114205196,slow
E08000028,Sandwell,2003.2335001542697,0.9164601452145169,0.7604921263036912,slow
E08000029,Solihull,NA,NA,NA,NA
E08000030,Walsall,2001.7152702453668,0.9010108626459843,0.41295027374138393,fast
E08000031,Wolverhampton,2003.8818030417006,0.9311784001277168,0.7932018524693866,slow
E08000032,Bradford,2002.5983519475358,0.916293707600796,0.6134639081246055,fast
E08000033,Calderdale,2003.8892266421415,0.9386114107530619,0.7143311843368304,slow
E08000034,Kirklees,2003.4345697660024,0.924783162506547,0.7246787717677611,slow
E08000035,Leeds,2004.9788943364927,0.9562158784590042,0.8356850224649713,slow
E08000036,Wakefield,2004.314230771796,0.9234414912477221,0.9050235193453017,slow
E08000037,Gateshead,2004.5353030574352,0.9336321657465746,0.868915596714667,slow
E09000001,City of London,2001.8744718868222,0.9296096741892164,0.49862911525396625,fast
E09000002,Barking and Dagenham,2004.8001884259327,0.9163918149905833,1.1981160063570755,slow
E09000003,Barnet,2003.352438124399,0.9188080216226155,0.7662892583636847,slow
E09000004,Bexley,2002.2126560707645,0.9092050710669052,0.49263061020060656,fast
E09000005,Brent,2003.3891681251712,0.9247396431392367,0.7619281194512655,slow
E09000006,Bromley,2001.9454788116977,0.9192163706286471,0.39643408107897177,fast
E09000007,Camden,2002.9152254766334,0.9412606467350275,0.5987357105839156,fast
E09000008,Croydon,2002.510405970194,0.926910648789499,0.5037534804953266,fast
E09000009,Ealing,2002.2937877363427,0.9220208110054046,0.5230125603270437,fast
E09000010,Enfield,2003.9919482372704,0.9542774246893517,0.5884770423343583,slow
E09000011,Greenwich,2003.0138315156096,0.930470993781172,0.5711989786730466,fast
E09000012,Hackney,2005.0264342734038,0.933792083459862,1.1573193642349686,slow
E09000013,Hammersmith and Fulham,2002.9969514995973,0.944227889259584,0.5850860704576948,fast
E09000014,Haringey,2003.7386746687287,0.9430080044902611,0.667233069418358,slow
E09000015,Harrow,2002.5872725178504,0.9357258438757509,0.5090620004594095,fast
E09000016,Havering,2004.3446102341954,0.9378622503490638,0.8222061724653603,slow
E09000017,Hillingdon,2002.559647200402,0.9397652462484191,0.46960712977152147,fast
E09000018,Hounslow,2002.5206354770262,0.9519477540370369,0.42634533788789947,fast
E09000019,Islington,2005.9700182082684,0.9551941645411801,1.2227868176807226,slow
E09000020,Kensington and Chelsea,2001.5806008233765,0.9429732004263353,0.34125256680629523,fast
E09000021,Kingston upon Thames,2001.5131793814326,0.9334304086406997,0.3539783217646205,fast
E09000022,Lambeth,2004.4853616842217,0.9368159793725603,0.957661487544924,slow
E09000023,Lewisham,NA,NA,NA,NA
E09000024,Merton,2004.040525268988,0.9218182333402589,0.9320966850135242,slow
E09000025,Newham,2006.0776168326747,0.9071103529737768,1.9079473469686405,slow
E09000026,Redbridge,2004.410602515529,0.9252701516549278,1.0282977320939852,slow
E09000027,Richmond upon Thames,2002.461680213044,0.9558765180681285,0.3889260982917975,fast
E09000028,Southwark,NA,NA,NA,NA
E09000029,Sutton,2002.326164931336,0.9105033804136257,0.5443798452970185,fast
E09000030,Tower Hamlets,2003.0428554294222,0.9261549606074165,0.6598983882738837,fast
E09000031,Waltham Forest,NA,NA,NA,NA
E09000032,Wandsworth,2002.4486105904175,0.9209096715206692,0.5702187376914645,fast
E09000033,Westminster,2002.4590519970568,0.952097966986076,0.43739787267280017,fast
N09000001,Antrim and Newtownabbey,NA,NA,NA,NA
N09000002,"Armagh City, Banbridge and Craigavon",NA,NA,NA,NA
N09000003,Belfast,2004.5560763762185,0.9062681566446743,1.3317018455591143,slow
N09000004,Causeway Coast and Glens,2004.8343004870883,0.9277027578451913,1.023563867640144,slow
N09000005,Derry City and Strabane,NA,NA,NA,NA
N09000006,Fermanagh and Omagh,NA,NA,NA,NA
N09000007,Lisburn and Castlereagh,2006.1925413085207,0.9029946457957211,1.9695964783421611,slow
N09000008,Mid and East Antrim,2003.609212293777,0.9002240196594006,0.8927306058113093,slow
N09000009,Mid Ulster,NA,NA,NA,NA
N09000010,"Newry, Mourne and Down",NA,NA,NA,NA
N09000011,Ards and North Down,2006.9465422578003,0.9073752281384954,2.485434137557152,slow
S12000005,Clackmannanshire,2003.4540579153665,0.9360204020005175,0.5854728922839216,slow
S12000006,Dumfries and Galloway,2002.0115362180727,0.9674892083046074,0.2508634703854039,fast
S12000008,East Ayrshire,2004.9338456954247,0.9028714035058281,1.27971672971774,slow
S12000010,East Lothian,2002.731360014773,0.9266470721398608,0.5372647156122813,fast
S12000011,East Renfrewshire,2003.046224872748,0.900333565970216,0.7392300127929032,fast
S12000013,Na h-Eileanan Siar,NA,NA,NA,NA
S12000014,Falkirk,2002.2446901212588,0.9377137059355913,0.36677615889379067,fast
S12000017,Highland,2002.5656634511529,0.9716897102401516,0.27044381087981667,fast
S12000018,Inverclyde,2002.0300898133303,0.9153162290995317,0.3296441335653969,fast
S12000019,Midlothian,2003.4132129804796,0.9212541669797283,0.7318743388256697,slow
S12000020,Moray,2002.0495364220053,0.9468483955953082,0.35825146337774416,fast
S12000021,North Ayrshire,2003.681984255144,0.9423940498166894,0.6065235444237173,slow
S12000023,Orkney Islands,2002.069663488515,0.95822568455961,0.28342686129390815,fast
S12000026,Scottish Borders,2002.4278011234408,0.9615015487581507,0.2978289468969703,fast
S12000027,Shetland Islands,2002.120337067722,0.9494580574047997,0.33237304724569444,fast
S12000028,South Ayrshire,2003.3027175849174,0.9307780912939991,0.6262600132696866,slow
S12000029,South Lanarkshire,2002.8735922757269,0.9382624836588794,0.48569412748870644,fast
S12000030,Stirling,2002.2678100166277,0.9745520970873279,0.2506919241625777,fast
S12000033,Aberdeen City,NA,NA,NA,NA
S12000034,Aberdeenshire,2002.1684064131537,0.9305846386352609,0.4157872419936224,fast
S12000035,Argyll and Bute,2002.4269552585151,0.9620293177133397,0.3213169950887858,fast
S12000036,City of Edinburgh,2003.5405979705158,0.9406096800275656,0.6848417890138735,slow
S12000038,Renfrewshire,NA,NA,NA,NA
S12000039,West Dunbartonshire,NA,NA,NA,NA
S12000040,West Lothian,2003.75813077759,0.9428039506223553,0.6522259003644489,slow
S12000041,Angus,2002.3777347539215,0.938951812075082,0.39621943865654496,fast
S12000042,Dundee City,2003.3025790494003,0.9392795185497803,0.568034316316297,slow
S12000045,East Dunbartonshire,2002.598145005419,0.9252846766398197,0.527756064340258,fast
S12000047,Fife,2002.0699446044546,0.9445410190521473,0.3630102711537602,fast
